,word,count
1083,ஒன்றைச்சேர்ந்த,1
1084,‘என்,1
1085,வளர்பிறை,1
1086,திமிறி,1
1087,கழுத்தை,1
1088,நிழல்களெல்லாம்,1
1089,எழும்,1
1090,நில்லுங்கள்,1
1091,செய்தான்.,1
1092,கிருஷ்ணபட்ச,1
1093,மீன்மணம்,1
1094,ஒவ்வொன்றாக,1
1095,இப்பூமி,1
1096,"வாழ்த்த,",1
1097,ஒருநாளும்,1
1098,மீளமுடியாத,1
1099,சாளரங்கள்,1
1100,எழுப்பப்பட்ட,1
1101,முடிக்காமல்,1
1102,முடிந்தாகவேண்டும்…கட்டிவாருங்கள்,1
1103,தீண்டிய,1
1104,மிச்சமில்லை.,1
1105,முனிவர்களாலும்,1
1106,குருவாக,1
1107,மண்பரப்பின்,1
1108,சுருங்கிய,1
1109,கபிலரின்,1
1110,அவற்றில்,1
1111,எண்ணி,1
1112,கொடு.,1
1113,மாறிக்கொண்டே,1
1114,நகரமெங்கும்,1
1115,ஓலைகளைமுடைந்து,1
1116,போர்க்களத்தில்,1
1117,விதவைக்கோலம்,1
1118,வழித்தோன்றல்களும்,1
1119,சொல்லுங்கள்’,1
1120,குருவம்சத்தினருக்கும்,1
1121,முழுமையாகி,1
1122,நின்றிருந்த,1
1123,எனும்,1
1124,இல்லாமல்தான்,1
1125,காலத்துக்கும்,1
1126,அறுவருடன்,1
1127,"நின்று,",1
1128,”யாயாவர,1
1129,உரக்கச்சிரித்தபடி,1
1130,முழுமையான,1
1131,போக்கும்படி,1
1132,நரிகளின்,1
1133,நிலையற்று,1
1134,அண்டமுடியாது’,1
1135,வைத்தபடி,1
1136,வேள்விக்காவலனாகிய,1
1137,உனக்கென,1
1138,வருகிறார்..”,1
1139,நேரடி,1
1140,உணர்ந்தபடி,1
1141,முளைத்தன.,1
1142,மைந்தர்களுக்காக,1
1143,பாத்திரத்தின்,1
1144,இனிய,1
1145,திரும்பிப்பாராமலேயே,1
1146,வந்துசேரும்’,1
1147,கண்விழித்தெழுந்து,1
1148,தகிக்கும்,1
1149,கட்டியிலிருந்து,1
1150,இலைப்பரப்புகளுக்குமேல்,1
1151,திறக்கப்பட்டிருக்கவுமில்லை.,1
1152,வேள்விமங்கலம்,1
1153,கட்டில்,1
1154,மீன்களும்,1
1155,ஒத்திசைவை,1
1156,கைநீட்டித்தடுத்து,1
1157,இல்லை…அது,1
1158,தங்க,1
1159,கடல்களின்,1
1160,சொற்களுக்கு,1
1161,திரும்பிப்பார்த்தபோது,1
1162,பிளவற்ற,1
1163,புரிந்துகொள்ளமுடியாது”,1
1164,படம்விரித்தன.,1
1165,சீரானதாக,1
1166,அஸிக்னியோ,1
1167,கடுந்தவம்,1
1168,அந்தப்பாதையின்,1
1169,கலைந்து,1
1170,கோட்டைவாசலை,1
1171,பசும்புற்கள்,1
1172,உதித்தவரும்,1
1173,தங்கச்செய்தார்.,1
1174,கைவண்டியில்,1
1175,அக்னிதேவன்,1
1176,விளையாட்டுத்தோழனாகிய,1
1177,யுயுத்சுவிடம்,1
1178,சிக்கிய,1
1179,‘அதைசெய்கிறேன்,1
1180,குருதித்திவலைகள்,1
1181,விட்டோம்…இனி,1
1182,பற்றிக்கொண்டு,1
1183,ஆற்றலிருந்தால்,1
1184,கேட்கிறீர்கள்,1
1185,புன்னகை,1
1186,நுழைந்ததும்,1
1187,தெரிவித்தனர்.,1
1188,எஞ்சியிராத,1
1189,ஒளியெனில்,1
1190,விரிவதன்,1
1191,இளமையிலேயே,1
1192,ஓடிய,1
1193,"புதல்வர்,",1
1194,அட்சதை,1
1195,இறந்தகாலத்தையே,1
1196,தானும்,1
1197,விண்ணகமுனிவர்களும்,1
1198,சத்ரியர்கள்,1
1199,கொடிகளில்,1
1200,பூதயாகங்களை,1
1201,முரசுகள்,1
1202,பலாசவிறகையும்,1
1203,“வைசம்பாயனரே…இன்னும்,1
1204,வீரியத்தின்,1
1205," அங்கிரஸ்,",1
1206,கனவுகண்டார்கள்.,1
1207,விஷத்தின்,1
1208,புத்திரசோகத்தில்,1
1209,கனவுகள்,1
1210,தயிர்கொண்டுசென்ற,1
1211,நெளிந்த,1
1212,ஓடி,1
1213,நிழல்களை,1
1214,சரமையின்,1
1215,தான்,1
1216,தொற்றி,1
1217,தாய்வழி,1
1218,சரிதான்”,1
1219,தோள்தளர்ந்து,1
1220,உடலில்,1
1221,எழுதிய,1
1222,வெகுதொலைவில்,1
1223,சொல்லுக்காக,1
1224,ஆசியளித்தார்.,1
1225,பிறந்தது.,1
1226,அறியமுடியாத,1
1227,வேய்ந்து,1
1228,மலர்க்கொத்துக்கள்,1
1229,ஆடைகளையும்,1
1230,எங்குசெல்கிறது,1
1231,கதையை,1
1232,வேள்விக்குளம்,1
1233,இறுதிநாள்.,1
1234,ரஜோ,1
1235,இழியும்,1
1236,அப்பகுதியெங்கும்,1
1237,மாட்டேன்”,1
1238,அறமென்றால்,1
1239,விரிந்துகிடந்தார்கள்.,1
1240,கவர்ந்தேன்.,1
1241,நெற்றியில்,1
1242,செம்மணிகள்,1
1243,"வறண்டு,",1
1244,தேடிச்சென்றன.,1
1245,புற்றை,1
1246,பிறரும்,1
1247,வாலாகவும்,1
1248,உணவுக்காக,1
1249,வாழ்நாள்,1
1250,சமித்துகளும்,1
1251,தேவருலகுக்கே,1
1252,மண்மூடியிருந்தது.,1
1253,வந்திருப்பதைச்,1
1254,பிரபஞ்சப்பேரியக்கம்,1
1255,"நிறைத்துவைத்து,",1
1256,மஞ்சள்,1
1257,கோட்டைவாசலிலும்,1
1258,கச்சைமணியிலும்,1
1259,விசித்திரங்களும்,1
1260,குருஷேத்ரப்,1
1261,மானுடப்பாதைகள்,1
1262,ஒவ்வொன்றுக்குள்ளும்,1
1263,அசைந்துகொண்டிருப்பதாகத்,1
1264,அறவோர்,1
1265,எடுத்தபோது,1
1266,தர்ப்பை,1
1267,பொன்னிற,1
1268,வாய்திறந்து,1
1269,கேட்டுக்கொண்டார்.,1
1270,உடைவாளை,1
1271,பொருட்களையும்,1
1272,மகா,1
1273,தூவினார்கள்.,1
1274,அழைத்தார்.,1
1275,குணங்களுடன்,1
1276,கதை,1
1277,தோரண,1
1278,அடைந்ததையும்,1
1279,மருத்துவச்சிகள்.,1
1280,ராசியில்,1
1281,அமைத்தான்.,1
1282,அறிஞர்களுக்கும்,1
1283,வேள்வித்தூணில்,1
1284,ஹோதாக்களும்,1
1285,மழை,1
1286,இடியொலியுடன்,1
1287,உறிக்குடிலைக்,1
1288,கிராமத்தை,1
1289,அடையாளம்,1
1290,பரவிச்,1
1291,பிறந்தவன்.,1
1292,"சொல்லவில்லை…ஆஸ்திகரே,",1
1293,கனவும்,1
1294,அதுவன்றி,1
1295,முதல்நாகத்தின்,1
1296,சுவர்களும்,1
1297,கசப்பும்,1
1298,கடித்த,1
1299,கரையில்,1
1300,உணர்ந்தபின்பு,1
1301,செய்தவனாவேன்”,1
1302,அவற்றிலேயே,1
1303,போகிறான்,1
1304,நெடுந்தவ,1
1305,சொல்லியிருந்தார்.,1
1306,குறியை,1
1307,கோட்டைக்கதவுகள்,1
1308,அவனுக்கு,1
1309,ஏந்த,1
1310,குவியல்களைக்,1
1311,நிகழவேண்டிய,1
1312,சிறுவர்களாக,1
1313,கையிலிருந்த,1
1314,சுற்றப்பட்ட,1
1315,பொற்செங்கோலை,1
1316,ஒலியில்,1
1317,கேட்டுக்கொண்டிருந்தன.,1
1318,தட்சனை..எங்கே,1
1319,குட்டியை,1
1320,ஞானம்,1
1321,அகங்காரமாக,1
1322,ஓசையிட்டு,1
1323,ஈடுபாடுகொண்டவனாக,1
1324,செய்யவேண்டுமென்று,1
1325,இளவரசனாக,1
1326,பட்டம்சூட்டி,1
1327,வருவதைக்,1
1328,பார்த்தேயாகவேண்டிய,1
1329,எவருமே,1
1330,மூதாதையரனைவரும்,1
1331,.காமமும்,1
1332,உக்ரசேனனும்,1
1333,காய்களின்,1
1334,ஓங்கியறைந்தான்.,1
1335,தலைமை,1
1336,வேள்விக்குளத்தை,1
1337, வைசம்பாயனர்,1
1338,பெற்றுக்கொள்ளுங்கள்”,1
1339,குருஷேத்ர,1
1340,வியாசவனத்துக்குள்,1
1341,முளைத்தெழுந்து,1
1342,மேல்பகுதியை,1
1343,நிகரற்ற,1
1344,தங்கினான்.,1
1345,மாமன்னன்,1
1346,அலங்கரித்துக்கொண்ட,1
1347,உருட்டிக்கொண்டிருந்தான்.,1
1348,சரிந்து,1
1349,கடித்ததா?’,1
1350,வயதிருக்கையில்,1
1351,மகாபிரஸ்தானம்,1
1352,பிடித்து,1
1353,பரீட்சித்தால்,1
1354,[பெரிதாகப்,1
1355,அகங்காரத்தையே,1
1356,உயிருக்கும்,1
1357,அளித்தார்.,1
1358,செந்நிறக்,1
1359,முள்ரோமக்,1
1360,ஏறிப்பின்னிய,1
1361,சிம்மாசனத்தின்,1
1362,வந்ததுமே,1
1363,அழிக்க,1
1364,நிலையிலேயே,1
1365,செய்வாயாக.,1
1366,கோடி,1
1367,‘அளி’,1
1368,கிராமங்களில்,1
1369,பகுக்கப்பட்டிருந்தது.,1
1370,மன்னனானபோது,1
1371,உறவான,1
1372,மன்னர்களின்,1
1373,மீட்டு,1
1374,ஒன்றுகூட,1
1375,உறைந்து,1
1376,சொல்லவிரும்புகிறேன்,1
1377,பெருமுரசம்,1
1378,செம்மணிக்கண்கள்,1
1379,சிம்மாசனத்தில்,1
1380,தளகர்த்தர்,1
1381,கூப்பினார்,1
1382,விண்ணக,1
1383,சரி”,1
1384,முடிந்தபின்னர்,1
1385,மறைந்தனர்.,1
1386,கிழக்கு,1
1387,குணமுள்ள,1
1388,ஈன்றாள்.,1
1389,தேவை?’,1
1390,சென்றுசேர்வதாக”,1
1391,சாமரவாலைச்,1
1392,தூக்கமின்றி,1
1393,பேதைப்பெண்ணாக,1
1394,நின்றாள்.,1
1395,காலையில்,1
1396,அமைதிசெய்யும்,1
1397,உயிரைக்,1
1398,காணிக்கையும்,1
1399,செய்யமாட்டேன்…உங்களுக்கு,1
1400,"மைந்தர்,",1
1401,பெருந்தவத்தாளான,1
1402,செந்நாக்கு,1
1403,முடியாது’,1
1404,பார்த்திருந்தாள்.,1
1405,கட்டப்பட்டிருந்த,1
1406,‘மாமுனிவரே….என்ன,1
1407,அன்றிரவெல்லாம்,1
1408,அழிக்கப்பார்த்தாள்.,1
1409,அன்னையிடமிருந்து,1
1410,விரிந்திருந்த,1
1411,புழுவாகக்,1
1412,சொன்னான்,1
1413,நடந்த,1
1414,வேள்விச்சடங்குகள்,1
1415,சமித்துகள்,1
1416,ஆகுதியாக,1
1417,குத்த,1
1418,முழங்கியது.,1
1419,தேசத்தைக்,1
1420,தலைமுறையெல்லாம்,1
1421,அகலை,1
1422,வருடிக்கொண்டு,1
1423,மண்ணும்,1
1424,"விரித்து,",1
1425,கோயில்மண்டபங்களிலும்,1
1426,மாளிகைகள்,1
1427,வீட்டுத்திண்ணைகளில்,1
1428,மூடியிலிருந்த,1
1429,வயது.,1
1430,உதடுகளன்றி,1
1431,ஒளியைக்,1
1432,அழிக்கவேண்டும்.,1
1433,அதற்காகவே,1
1434,ஓடைநீர்,1
1435,ஒற்றைக்காலடி,1
1436,எஞ்சியிருந்த,1
1437,திருவிழா,1
1438,தவிர,1
1439,மட்கிக்கொண்டிருக்கும்,1
1440,விழைவு,1
1441,"ஜகல்கௌரி,",1
1442,விரியத்,1
1443,அரண்மனைமுகடு,1
1444,பூரண,1
1445,முத்தமிட்டபின்னர்,1
1446,கழித்த,1
1447,அரண்மனையெங்கும்,1
1448,சொல்லிவிட்டுச்,1
1449,அவனுக்குப்பின்னால்,1
1450,"அஸ்வத்தாமா,",1
1451,பெறவேண்டுமா?’,1
1452,பார்த்துக்கொண்டிருந்தன.,1
1453,படிகளில்,1
1454,உபவனத்தில்,1
1455,வழியாகவும்,1
1456,வந்துகொண்டிருந்தன.,1
1457,ஆடு,1
1458,சாலமரம்,1
1459,மருத்துவச்சி,1
1460,நிமித்திகர்,1
1461,"கேளாமால்,",1
1462,கொன்று,1
1463,நிழலை,1
1464,பீமனும்,1
1465,செங்கோலைக்கொண்டுவந்து,1
1466,கூரையெங்கும்,1
1467,நீள்வதுபோல,1
1468,சாபமிட்டால்,1
1469,நீந்தி,1
1470,அதைத்துறந்து,1
1471,சீடர்களும்,1
1472,தொடங்குக!”,1
1473,ஓங்கிய,1
1474,இருந்துகொண்டிருக்கும்,1
1475,ஆஸ்திகன்”,1
1476,சின்னத்தைத்,1
1477,சொன்னபின்பு,1
1478,சிறிதாக,1
1479,கனவுக்குள்,1
1480,சமவெளியையும்,1
1481,வகுத்த,1
1482,அகங்காரத்தின்,1
1483,திரட்டி,1
1484,நம்பிக்கைத்துரோகம்….,1
1485,புராணமாக,1
1486,மீன்கணங்கள்,1
1487,"கொடையால்,",1
1488,முடிவுற்ற,1
1489,மண்டைஓடு,1
1490,கழுத்திலும்,1
1491,காவியத்தைப்,1
1492,நாகப்பாம்பின்,1
1493,‘இருக்கிறேன்’,1
1494,இருந்துதான்,1
1495,கல்லுடல்,1
1496,மத்தகங்களைத்,1
1497,வாயுடன்,1
1498,மெல்லத்தூக்கி,1
1499,சோதனையாலேயே,1
1500,இதைத்தான்,1
1501,என்னசெய்வதென்று,1
1502,செத்து,1
1503,மூதாதையர்களே,1
1504,மணிமுடி,1
1505,மூச்சொலிகள்,1
1506,கழுகுகளும்,1
1507,இளஞ்சூரிய,1
1508,காத்திருக்கிறது”,1
1509,இவ்வுலகையே,1
1510,கால்களைத்,1
1511,உரக்கச்சிரித்து,1
1512,போலி,1
1513,தங்கியிருந்த,1
1514,நிம்மதியுடன்,1
1515,இறந்துபோனாள்.,1
1516,கருநாகங்களாலான,1
1517,கதையைக்கேட்டு,1
1518,மிச்சமில்லாமல்,1
1519,வனலீலைக்குச்,1
1520,முழுமைசெய்யவேண்டும்”,1
1521,தன்னையே,1
1522,கட்டப்பட்டு,1
1523,முந்தைய,1
1524,தாய்மையின்,1
1525,இப்படி,1
1526,வாயால்,1
1527,இக்‌ஷுவாகு,1
1528,அலையடித்தன.,1
1529,அக்குழந்தைதான்,1
1530,பணியை,1
1531,காணமுடிந்தது.,1
1532,நால்வருணத்து,1
1533,இன்றியமையாதவையுமான,1
1534,படபடத்தது.,1
1535,அதிர்ந்தடங்கின.,1
1536,சொட்டவேண்டிய,1
1537,சமுத்திரத்தின்,1
1538,வென்றவர்,1
1539,உள்நோக்கிச்,1
1540,நாகங்களும்,1
1541,வம்சத்தை,1
1542,இறப்பாய்’,1
1543,சகடம்,1
1544,சுடர்விட்டுக்கொண்டிருந்தது.,1
1545,அரண்மனைக்குச்,1
1546,அரச,1
1547,அமைச்சர்களிடம்,1
1548,உள்ளங்கள்,1
1549,சர்பசத்ரவேள்விப்பந்தலில்,1
1550,பெற்றிட்டது,1
1551,கண்களால்,1
1552,காட்டுக்குள்,1
1553,வேதகோஷமும்,1
1554,பிரம்மத்தை,1
1555,தூய்மையாகிவிட்டன.,1
1556,மின்னல்கள்,1
1557,அத்திமரத்திலே,1
1558,“நீரெனில்,1
1559,சூழ்ந்து,1
1560,எதையும்,1
1561,தவச்சாலையை,1
1562,தன்னைக்,1
1563,யோகானுஷ்டானங்கள்,1
1564,அரங்கெங்கும்,1
1565,அவிஸாக்குவோம்!”,1
1566,சபைக்குச்,1
1567,விந்துக்களின்,1
1568,பொன்னும்,1
1569,சொல்லிக்கொண்டு,1
1570,வந்ததும்,1
1571,கண்டுகொண்டேன்.,1
1572,அச்சுவடியை,1
1573,இறையெனில்,1
1574,வைத்திருந்தேன்.,1
1575,மகனை,1
1576,நகருக்கு,1
1577,ஏணியும்,1
1578,முனிகுமாரர்களாக,1
1579,பரீட்சித்திடம்,1
1580,சுருதசேனனிடம்,1
1581,உடலும்,1
1582,“சக்கரவர்த்திக்கு,1
1583,அணுகும்,1
1584,ஆரம்பித்தனர்.,1
1585,மொத்தத்,1
1586,பாம்புகளாகியது.,1
1587,ஏதோ,1
1588,சொல்லவருகையில்,1
1589,“சக்ரவர்த்தி…இந்திரன்,1
1590,சொல்வது,1
1591,கூச்சலிட்டு,1
1592,அடர்கானகத்தில்,1
1593,நா,1
1594,ஆணையின்படி,1
1595,பெருமரம்போல,1
1596,கொண்டன.,1
1597,நிறைந்திருந்தனர்.,1
1598,ஈச்சைஓலைகளால்,1
1599,வரைபடத்தின்,1
1600,"இளமைப்பருவத்தையும்,",1
1601,காட்டுக்குச்சென்ற,1
1602,அழைத்த,1
1603,அந்தக்குட்டி.,1
1604,உணர்ந்துகொண்டே,1
1605,செந்தழல்,1
1606,அக்கினிக்கு,1
1607,மரணமுனையில்,1
1608,”என்,1
1609,தெறித்தபின்,1
1610,வியாசரை.,1
1611,கழித்துத்தான்,1
1612,அடையமுயன்றார்.,1
1613,"சுழற்றி,",1
1614,ஆசீர்வதித்தார்.,1
1615,“வைசம்பாயனரே”,1
1616,சுற்றிலுமிருந்த,1
1617,வளர்ந்ததும்,1
1618,‘உங்கள்,1
1619,குடுமியும்,1
1620,ஊரிலிருந்தும்,1
1621,இருந்ததில்லை.,1
1622,பச்சோந்திக்கால்கள்,1
1623,துயரமெல்லாம்,1
1624,"ஜனமேஜயன்,",1
1625,உயிரைக்கொடுத்து,1
1626,அறியாதவற்றிலும்,1
1627,ஏந்திக்கொண்டார்.,1
1628,உணர்ந்தனர்.,1
1629,மீனின்,1
1630,ஒற்றைக்கொம்புள்ள,1
1631,இருந்துகொண்டிருந்தார்.,1
1632,பிள்ளைகள்…,1
1633,இன்பமும்,1
1634,“எந்தப்,1
1635,சென்றுகொண்டே,1
1636,தூங்கிக்கொண்டிருக்கும்,1
1637,அறிமுகம்,1
1638,பொன்னிறத்தில்,1
1639,துவர்ப்பும்,1
1640,ஒருமுறைகூட,1
1641,உருவம்,1
1642,மண்ணின்,1
1643,நிழலைக்காணும்படி,1
1644,தன்குலத்து,1
1645,இருக்காது,1
1646,ஏதாவது,1
1647,தழைத்திருந்தது.,1
1648,சிற்றோடைகள்,1
1649,அதிகாரம்,1
1650,கொடுத்தார்.,1
1651,குத்தியது.,1
1652,மென்மணல்,1
1653,தோல்மூடிய,1
1654,நிகழ்த்திக்கொண்டது.,1
1655,எங்கும்,1
1656,சுண்ணம்சேர்த்துக்கட்டிய,1
1657,அறியாமையை,1
1658,எங்கோ,1
1659,அழைத்தனர்.,1
1660,பிறந்தவன்,1
1661,வெள்ளெலும்புக்,1
1662,தட்சனுடையவை.,1
1663,‘எனக்கு,1
1664,ஐம்பத்தோராவது,1
1665,பாடக்கேட்டான்.,1
1666,கேட்டான்,1
1667,கண்ணில்,1
1668,வாழ்த்தொலிகளும்,1
1669,நீலத்தழல்பீடம்,1
1670,வெறுப்புடன்,1
1671,அவரைத்,1
1672,அச்சொல்லே,1
1673,நினைத்தேன்.,1
1674,சொல்கிறார்?,1
1675,அடிமரத்தை,1
1676,நாகமென்று,1
1677,ஆண்டுகளாக,1
1678,உருவாக்க,1
1679,இழுக்கும்,1
1680,பெண்கள்.,1
1681,ஏதேதோ,1
1682,எழுந்ததுபோல,1
1683,முப்பதாண்டுகளாக,1
1684,சிதல்புற்றுகளும்,1
1685,எளியவர்களுக்கும்,1
1686,அதற்குள்ளிருந்து,1
1687,ஐந்தாம்நாள்.,1
1688,கண்களும்,1
1689,உதறி,1
1690,இங்கிருந்து,1
1691,அலைமோதின.,1
1692,அவரைப்பற்றிய,1
1693,அசைவே,1
1694,உருவாக்கிக்கொண்டான்.,1
1695,என்னையும்,1
1696,”நீண்ட,1
1697,நனைந்த,1
1698,ஒன்றைத்,1
1699,உலகைச்சேர்ந்தவன்,1
1700,தவழ்ந்து,1
1701,பிரம்மசாரி…எனக்கு,1
1702,காதம்,1
1703,சரிவுகளிலும்,1
1704,மணல்மேட்டிலேயே,1
1705,நிறைவேற்றவேண்டும்,1
1706,சமரன்”,1
1707,முற்றம்,1
1708,முதல்முடிவற்றது.,1
1709,நிறைத்திருந்தது.,1
1710,"புலஹன்,",1
1711,நாகவம்சம்,1
1712,என்னுடைய,1
1713,"மரவுரியாடையணிவித்து,",1
1714,குலதெய்வங்களான,1
1715,சொல்லில்,1
1716,ஆள்,1
1717,முடிவுக்கு,1
1718,பெயரையும்,1
1719,எரியும்போது,1
1720,"ஜனமேஜயா,",1
1721,காட்டுகிறேன்.’,1
1722,பூர்ணாகுதி,1
1723,செய்யவேண்டிய,1
1724,மரபு,1
1725,“ஜனமேஜய,1
1726,வெளியிலும்,1
1727,"ஓங்காரமெனப்பிளிறி,",1
1728,"குரோதத்தால்,",1
1729,இழுத்து,1
1730,சத்வ,1
1731,மேற்குக்கும்,1
1732,மனிதர்களும்,1
1733,மணம்,1
1734,அஸ்தினபுரியில்,1
1735,காதுகள்,1
1736,தளிரோலைகளாலும்,1
1737,வெறிகிளம்பி,1
1738,ஆதிஇச்சைகளின்,1
1739,வந்தவன்,1
1740,சகமனிதனை,1
1741,அறைந்து,1
1742,அதற்குக்,1
1743,அவமதித்தான்,1
1744,வென்றாலும்,1
1745,நரம்புகள்,1
1746,வைசம்பாயனருக்கு,1
1747,ரதம்,1
1748,செய்யவேண்டியது,1
1749,தழல்களாயின.,1
1750,வளைத்துக்,1
1751,மிடுக்குடன்,1
1752,யோகசாதனைக்குப்பின்பு,1
1753,அரண்மனைக்கு,1
1754,அழியாமல்,1
1755,காப்பாற்றவேண்டுமெனக்,1
1756,தாய்ப்பால்கூட,1
1757,மரத்தடியில்,1
1758,கற்றுக்கொண்டோம்…,1
1759,நெய்யையும்,1
1760,வேள்விக்குதிரை,1
1761,பசியுடன்,1
1762,"அளிக்க,",1
1763,விண்ணாளும்,1
1764,நிமித்திகனை,1
1765,நன்றிசொல்லி,1
1766,உத்தங்க,1
1767,கழுதைப்புலிகளும்,1
1768,கண்டார்,1
1769,அர்ப்பணம்,1
1770,‘இனி?’,1
1771,விதைக்குள்,1
1772,இரும்புப்பட்டைகள்,1
1773,நாடியைப்பிடித்து,1
1774,சிரிப்பு,1
1775,சப்தரிஷி,1
1776,இருந்தே,1
1777,குருஷேத்ரங்கள்,1
1778,நெளிந்துசெல்லக்,1
1779,வேசரத்தின்,1
1780,பிரபஞ்சவிதிகளுக்கு,1
1781,கிருஷ்ணதுவைபாயன,1
1782,"அத்ரி,",1
1783,உலகில்,1
1784,பெறமாட்டான்.,1
1785,முதுமை,1
1786,"மலைகள்,",1
1787,கோட்டை.,1
1788,கொண்டவர்,1
1789,தூங்கிக்கொண்டிருந்த,1
1790,புறநகர்,1
1791,கூந்தலையும்,1
1792,வளாகத்தில்,1
1793,மரங்களின்,1
1794,நூற்றுக்கணக்கான,1
1795,திராவிடத்திலும்,1
1796,சர்ப்பங்களைப்போல,1
1797,வனமிருகம்,1
1798,கூடாமல்,1
1799,வந்திருக்கிறானா?”,1
1800,இப்புடவி,1
1801,இருளைப்பற்றித்தான்,1
1802,எவரும்,1
1803,கற்பனையில்,1
1804,இரு.,1
1805,விதவிதமான,1
1806,மறக்க,1
1807,உணர்ந்தது,1
1808,கிளம்பிச்சென்று,1
1809,அவைச்சிற்பிகளை,1
1810,அதைக்கண்டடைந்தனர்.,1
1811,வாசனையை,1
1812,ஆசனத்தில்,1
1813,உண்ணும்,1
1814,பிளிறும்,1
1815,"மழையிலும்,",1
1816,அன்னத்தூவிகள்,1
1817,இரு”,1
1818,“இவன்,1
1819,புரிந்துகொள்ளவே,1
1820,வளைத்துக்கொள்ள,1
1821,வடிவிலிருந்தது.,1
1822,கிருது,1
1823,ஒவ்வொன்றும்,1
1824,வேள்விக்குளத்தில்,1
1825,பார்த்திராத,1
1826,அறியாமல்,1
1827,வைதிகன்,1
1828,இருட்டையும்,1
1829,அவையனைத்தும்,1
1830,விலகினார்கள்.,1
1831,நுனியால்,1
1832,வீரியங்கள்,1
1833,நினைவிருந்த,1
1834,பொழிந்துகிடந்த,1
1835,ஜனமேஜயனிடம்,1
1836,காவியமில்லை.,1
1837,"கடல்,",1
1838,"பிரம்மம்,",1
1839,வளருங்கள்.,1
1840,வல்லமை.,1
1841,விதைகளை,1
1842,குலத்தில்,1
1843,வாசனை,1
1844,ஓடிச்,1
1845,நிறைவுசெய்யப்பட்டனர்.,1
1846,வெளியிலிருந்து,1
1847,வேள்விக்கூடமெங்கும்,1
1848,"“இந்திரனே,",1
1849,நிமித்தம்பார்த்து,1
1850,கருமைகொள்ளும்படி,1
1851,இலக்காகக்,1
1852,காவியத்தை,1
1853,குழந்தைகளை,1
1854,கொள்.,1
1855,தூரம்,1
1856,முட்புதர்கள்,1
1857,தூங்கும்போதுகூட,1
1858,மடிந்தான்.,1
1859,சேர்ந்தவர்.,1
1860,ஏறும்,1
1861,கற்கக்கூடிய,1
1862,அவருக்குள்ளும்,1
1863,மனிதக்கண்கள்,1
1864,அத்ரிகையின்,1
1865,குருஷேத்ரம்,1
1866,நிறுத்திய,1
1867,வந்தபோது,1
1868,தொடக்கம்,1
1869,கண்களற்றது.,1
1870,என்றெல்லாம்,1
1871,நோக்கியது.,1
1872,மாற்று,1
1873,ஊரிலும்,1
1874,தெரிந்தன.,1
1875,வைதிகர்கள்.,1
1876,காற்றை,1
1877,சற்றுநேரத்தில்,1
1878,விடைபெற்றுச்சென்ற,1
1879,துவாரகைக்கு,1
1880,வலையொன்றைக்,1
1881,கற்களில்,1
1882,வேள்விக்கூடத்தினுள்,1
1883,கரடித்தோலை,1
1884,வரவில்லை.,1
1885,அவர்.,1
1886,உரிமை,1
1887,இளைஞர்,1
1888,கால்கள்,1
1889,கங்கைச்சமவெளியில்,1
1890,சடைக்கற்றைகள்,1
1891,“கதையின்,1
1892,அழிவில்லாமல்,1
1893,சேஷன்.,1
1894,அழ,1
1895,இரவுகளில்,1
1896,தாமரைநீர்,1
1897,அதைச்சுற்றி,1
1898,நீலநதிகளையும்,1
1899,மரத்திலறைந்து,1
1900,கவனிக்கும்படி,1
1901,மார்கழி,1
1902,உள்ளன.,1
1903,சிராவண,1
1904,கூவியபடி,1
1905,தலைமுறைக்காலத்துக்குப்பின்,1
1906,மௌனமாக,1
1907,இருக்கவில்லை…,1
1908,மனுக்குலம்,1
1909,அதற்காக,1
1910,அனைத்துலகங்களையும்,1
1911,காலகனின்,1
1912,ஊடுருவிச்சென்றுகொண்டிருந்தது.,1
1913,மூங்கில்காடுகள்,1
1914,கடைந்து,1
1915,உன்னைத்தேடி,1
1916,படைவளையத்தில்,1
1917,நிம்மதியாக,1
1918,பசியடங்கின.,1
1919,உண்மை,1
1920,பிளக்க,1
1921,சொல்லப்போவதை,1
1922,உங்களுக்குப்,1
1923,வெயிலும்,1
1924,செல்லமுடியுமா,1
1925,தாண்டியதும்,1
1926,மார்போடு,1
1927,நின்றனர்.,1
1928,படைப்பு,1
1929,கொண்டவன்,1
1930,கிழக்குக்கும்,1
1931,துயில்கையில்,1
1932,மயன்,1
1933,துவண்டு,1
1934,ஒலியுடன்,1
1935,கருவுற்றிருப்பதைச்,1
1936,பெயர்தான்,1
1937,பருவடிவங்கள்.,1
1938,நடத்திமுடித்தால்,1
1939,கிடக்கும்,1
1940,மோகத்தையும்,1
1941,கொடுங்கள்”,1
1942,நோக்க,1
1943,தன்னந்தனியாக,1
1944,தேமல்கள்,1
1945,கண்டேன்.,1
1946,அவர்களால்தான்,1
1947,ஆறுவேளைகளாக,1
1948,காதுகளில்,1
1949,துருவேறியிருந்தன.,1
1950,ஒன்றில்,1
1951,திரும்பிச்சென்று,1
1952,எதிர்காலமாகக்,1
1953,சாலைக்குள்,1
1954,ஏழாம்நாள்,1
1955,இன்று,1
1956,தர்ப்பைப்புல்,1
1957,வீழ்த்தி,1
1958,சிறையிட்டாலும்,1
